job_id,title,company,contract_type,contract_time,created,location,category,salary_min,salary_max,description
5101138652,Data Engineering Manager,PTSG,permanent,,2025-03-19T13:38:20Z,"Glasshoughton, Castleford",IT Jobs,67659.43,67659.43,"Job Purpose: The Data Engineering Manager ensures PTSG has the platform on which to deliver on its ambition to be a data led business, providing cost effective, efficient and scalable capability anticipating and delivering for future need in the context of the overall IT strategy. From a delivery perspective, the role will initially focus on transforming our existing data warehouse into a data and analytics platform based on GCP, identifying need and opportunity for better use and structure of …"
5270658880,Snowflake Data Engineer,COMPUTACENTER  LIMITED,,,2025-06-27T04:10:48Z,"South East London, London",IT Jobs,69293.2,69293.2,"Life on the Team At Computacenter, youll join one of the most respected and capable IT services organisations in Europe. Group Professional Services (GPS) is a thriving division made up of over 1,000 expert consultants and engineers across the UK, Germany, France, and India. We work with leading global clients to deliver cutting-edge infrastructure, cloud, and data solutions that shape the digital future. As a Data Engineer, youll be part of a collaborative, high-performing team that values con…"
5282396302,Senior Data Engineer,Places for People,,full_time,2025-07-03T20:32:36Z,UK,IT Jobs,58098.85,58098.85,"At Places for People, we hire People, not numbers! So, if you like the sound of one of our jobs, please apply - you could be just who we're looking for! Of course, experience and track record are important, but we're more interested in hiring someone that embodies our People Promises. That's someone that does the right thing, is enthusiastic and motivated to grow, believes in Community spirit, is respectful and enjoys their work. As the UK's leading Social Enterprise we're dedicated to creating…"
5238886502,Sr. Data Engineer,Addepar,,,2025-06-07T16:57:01Z,"Edinburgh, Scotland",IT Jobs,49152.96,49152.96,"Who We Are Addepar is a global technology and data company that helps investment professionals provide the most informed, precise guidance for their clients. Hundreds of thousands of users have entrusted Addepar to empower smarter investment decisions and better advice over the last decade. With client presence in more than 50 countries, Addepar’s platform aggregates portfolio, market and client data for over $7 trillion in assets. Addepar’s open platform integrates with more than 100 software,…"
5230746675,Senior Data Engineer,SAVA,permanent,full_time,2025-06-03T17:08:27Z,"Farringdon, Central London",IT Jobs,55810.64,55810.64,"Company Information All the health information we need is within us. Just below the skin. SAVA is redefining the way people interact with their health by developing the most advanced biosensing technology science has to offer, capable of accessing bodily information in a painless, real-time and affordable way. Description Join Sava’s Data Engineering team at a pivotal stage of growth, contributing to the development and scaling of both, internal and customer-facing data infrastructures. As a Da…"
5257013050,Senior Data Engineer,KFC UK & I,,full_time,2025-06-18T19:33:09Z,"Woking, Surrey",IT Jobs,41658.73,41658.73,"Welcome to KFC. Home of the real ones. We sell the world’s best chicken. Seriously. And we’ve done it since 1939, when the idea of crispy, original recipe chicken took Kentucky by storm. Now, we’re proud to serve 1000 communities across the UK and Ireland, bringing the grit, pride and iconic reputation that we started with, all those years ago. Across the Restaurant Support Centre (RSC), we come to work to be ourselves, and to make something of ourselves. We want to see our potential go that li…"
5262823863,Manager of Data Engineering,Abacus Group,,,2025-06-22T12:33:23Z,UK,IT Jobs,62452.05,62452.05,"Position Overview We are looking for a Manager of Data Engineering to lead the strategy, design, and execution of Abacus Group’s data platform. You will be responsible for owning the end-to-end data product lifecycle, including defining data structures, designing the data warehouse, managing data ingestion pipelines, and enabling internal teams with accurate, accessible reporting tools. You will collaborate cross-functionally with business stakeholders, data engineers, analysts, and outsourced …"
5253308962,Manager of Data Engineering,Abacus Group,,,2025-06-16T17:48:11Z,"London, UK",IT Jobs,62026.23,62026.23,"Position Overview We are looking for a Manager of Data Engineering to lead the strategy, design, and execution of Abacus Group’s data platform. You will be responsible for owning the end-to-end data product lifecycle, including defining data structures, designing the data warehouse, managing data ingestion pipelines, and enabling internal teams with accurate, accessible reporting tools. You will collaborate cross-functionally with business stakeholders, data engineers, analysts, and outsourced …"
5262294389,Senior Data Engineer,RAC,,,2025-06-21T20:28:45Z,"Walsall, West Midlands",IT Jobs,50598.61,50598.61,"RAC are on the lookout for an experienced Senior Data Engineer to join our Data Engineering Team. At the RAC, data is at the heart of our decision-making and innovation, and our Senior Data Engineers are central to delivering our technical vision delivering innovative solutions that impact millions of our members. In this role you will take ownership of designing and implementing robust technical solutions, driving innovation through the creation of high-quality data products. You will ensure t…"
5258014847,Senior Data Engineer,Freemarket,permanent,full_time,2025-06-19T12:53:45Z,"London, UK",IT Jobs,62104.95,62104.95,"Job Title: Senior Data Engineer Location: Freemarket offers a hybrid working model. You should be able to attend the office in London Bridge when required, on average twice per week. Department: Data / Engineering Reports To: Head of Data Employment Type: Permanent, Full-Time About FreemarketFX Freemarket is a provider of digital solutions for FX and cross-border payment needs. Anchored by deep sector expertise, rigorous compliance-led onboarding, and unmatched oversight of regulated flows, cli…"
5285343254,Associate Data Engineer,Confluent,,full_time,2025-07-04T17:23:22Z,UK,IT Jobs,64230.31,64230.31,"Location: Remote, United Kingdom Employment Type: FullTime Location Type: Remote Department Finance & Operations, Business Technology, Data, & Operations Overview We're not just building better tech. We're rewriting how data moves and what the world can do with it. With Confluent, data doesn't sit still. Our platform puts information in motion, streaming in near real-time so companies can react faster, build smarter, and deliver experiences as dynamic as the world around them. It takes a certai…"
5232936381,Data Engineer III,RELX INC,,,2025-06-04T17:01:38Z,UK,IT Jobs,41651.14,41651.14,"Data Engineer Level III About the Business: LexisNexis Risk Solutions is the essential partner in the assessment of risk. Within our Business Services vertical, we offer a multitude of solutions focused on helping businesses of all sizes drive higher revenue growth, maximize operational efficiencies, and improve customer experience. Our solutions help our customers solve difficult problems in the areas of Anti-Money Laundering/Counter Terrorist Financing, Identity Authentication & Verification,…"
5272338711,Data Engineer (Snowflake),Computacenter AG & Co. oHG,permanent,full_time,2025-06-28T00:19:17Z,"London, UK",IT Jobs,30000.0,45000,"Life on the Team At Computacenter, you’ll join one of the most respected and capable IT services organisations in Europe. Group Professional Services (GPS) is a thriving division made up of over 1,000 expert consultants and engineers across the UK, Germany, France, and India. We work with leading global clients to deliver cutting-edge infrastructure, cloud, and data solutions that shape the digital future. As a Data Engineer, you’ll be part of a collaborative, high-performing team that values c…"
5271652774,Data Engineering Manager,Kharon,,full_time,2025-06-27T16:14:26Z,"London, UK",IT Jobs,77956.81,77956.81,"TL;DR Kharon is seeking a full-time, London or Madrid-based Data Engineering Manager . Occasional in office attendance is required for this role. RESPONSIBILITIES: Lead, mentor, and scale a small high-performing, high-output data and software engineering team, fostering a culture of ownership, continuous learning, constructive feedback, and technical excellence. Be a strong, hands on contributor in day-to-day software development Own the architecture and delivery of core data systems and infras…"
5292977450,Senior Data Engineer,Movement8,,,2025-07-09T03:11:09Z,"London, UK",Engineering Jobs,70000.0,70000,"Senior Data Engineer - Hybrid (2/3 days a week in London) We're working with an insurtech company thats redefining how consumers experience insurance in the digital age. Their mission is to simplify and personalise the insurance journey, leveraging modern technology, intuitive design, and deep industry insight to deliver standout experiences particularly in the automotive and mobility sectors. Responsibilities: Own Data Infrastructure : Design and maintain cloud-native architecture on AWS (ECS,…"
5201788289,Senior Data Engineer,IBM,contract,,2025-05-16T15:01:50Z,"Hursley, Winchester",IT Jobs,48464.81,48464.81,"Introduction In this role, you'll work in one of our IBM Consulting Client Innovation Centres (Delivery Centres), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centres offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology. A career in IBM Consulting is rooted by long-term relationships and close collaboration with clients across the globe. You'…"
5201788295,Senior Data Engineer,IBM,contract,,2025-05-16T15:01:50Z,"Leicester, Leicestershire",IT Jobs,51177.48,51177.48,"Introduction In this role, you'll work in one of our IBM Consulting Client Innovation Centres (Delivery Centres), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centres offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology. A career in IBM Consulting is rooted by long-term relationships and close collaboration with clients across the globe. You'…"
5271180298,Azure data Engineer,IBM,contract,,2025-06-27T10:50:07Z,"Leicester, Leicestershire",IT Jobs,67217.72,67217.72,"Introduction In this role, you'll work in one of our IBM Consulting Client Innovation Centres (Delivery Centres), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centres offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology. A career in IBM Consulting is rooted by long-term relationships and close collaboration with clients across the globe. You'…"
5271180308,Azure data Engineer,IBM,contract,,2025-06-27T10:50:07Z,"Hursley, Winchester",IT Jobs,63655.14,63655.14,"Introduction In this role, you'll work in one of our IBM Consulting Client Innovation Centres (Delivery Centres), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centres offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology. A career in IBM Consulting is rooted by long-term relationships and close collaboration with clients across the globe. You'…"
5271180312,Azure data Engineer,IBM,contract,,2025-06-27T10:50:08Z,"Cheltenham, Gloucestershire",IT Jobs,66001.27,66001.27,"Introduction In this role, you'll work in one of our IBM Consulting Client Innovation Centres (Delivery Centres), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centres offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology. A career in IBM Consulting is rooted by long-term relationships and close collaboration with clients across the globe. You'…"
5271180313,Azure data Engineer,IBM,contract,,2025-06-27T10:50:08Z,"London, UK",IT Jobs,70406.09,70406.09,"Introduction In this role, you'll work in one of our IBM Consulting Client Innovation Centres (Delivery Centres), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centres offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology. A career in IBM Consulting is rooted by long-term relationships and close collaboration with clients across the globe. You'…"
5271180315,Azure data Engineer,IBM,contract,,2025-06-27T10:50:08Z,"Manchester, Greater Manchester",IT Jobs,64748.34,64748.34,"Introduction In this role, you'll work in one of our IBM Consulting Client Innovation Centres (Delivery Centres), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centres offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology. A career in IBM Consulting is rooted by long-term relationships and close collaboration with clients across the globe. You'…"
5279393545,Senior Data Engineer,DWP Digital,,,2025-07-02T12:14:22Z,"Blackpool, Lancashire",IT Jobs,55557.0,73517,"Senior Data Engineer Pay up to £73,517 , plus 28.97% employer pension contributions, hybrid working, flexible hours, and great work life balance. Our DWP Data Engineer work in high-performing team with engineers, architects, designers and more – we offer guidance and support, develop data-centric solutions that positively impact millions of DWP users, helping them to find and use essential DWP services. DWP. Digital with Purpose. We are looking for a Senior Data Engineer to join our community o…"
5283943109,Senior Data Engineer,Dept,,,2025-07-04T09:21:11Z,"London, UK",IT Jobs,50064.81,50064.81,"Senior Data Engineer Reporting to: Data Engineering Lead Location: London, Manchester, hybrid DEPT®/DATA DEPT®/AI has a single mission: to make the best work in the industry using Data & AI to enhance everything we do. This role sits within our Data & AI practice, which has deep expertise in leveraging AI. The team includes data strategists, consultants, data scientists and analysts that work alongside DEPT® teams around the world across different services – from commerce, to full-funnel media,…"
5178839866,Senior Data Engineer,Capco,,,2025-05-03T17:41:55Z,"London, UK",IT Jobs,51740.66,51740.66,"Senior Data Engineer Joining Capco means joining an organisation that is committed to an inclusive working environment where you’re encouraged to BeYourselfAtWork. We celebrate individuality and recognize that diversity and inclusion, in all forms, is critical to success. It’s important to us that we recruit and develop as diverse a range of talent as we can and we believe that everyone brings something different to the table – so we’d love to know what makes you different. Such differences may…"
5288705572,Data Engineer (Snowflake),CGI,,full_time,2025-07-06T09:50:41Z,"London, UK",IT Jobs,70050.05,70050.05,"Position Description: If you’re looking for a challenge that stretches your talents and want to make a real difference in how modern businesses harness cloud-native data solutions, come and help us grow our Data Engineering capability at CGI. We need a skilled Data Engineer with a focus on Snowflake to help us build scalable, impactful data platforms using modern technologies. CGI was recognised in the Sunday Times Best Places to Work List 2025 and has been named one of the ‘World’s Best Employ…"
5289676042,Marketing Data Engineer,hackajob,,,2025-07-07T04:20:31Z,"London, UK","PR, Advertising & Marketing Jobs",41641.57,41641.57,"hackajob is collaborating with Simply Business to connect them with exceptional tech professionals for this role. Marketing Data Engineer The data team supports business intelligence and marketing efforts at Simply Business. We leverage data to improve campaign performance and drive marketing strategies. As a Marketing Data Engineer, you will be hands-on in developing and maintaining data pipelines and tools to support our marketing teams. You’ll be responsible for data connectivity, ensuring s…"
5234555987,Lead Data Engineer,Aerial Direct,,,2025-06-05T13:12:23Z,UK,IT Jobs,58191.5,58191.5,"Lead Data Engineer We are seeking a strategic and hands-on Lead Data Engineer to own the development of Aerial Direct’s cloud-native data platform. Working primarily within the Microsoft Azure ecosystem, you will be responsible for building and maintaining scalable data pipelines, optimising architecture for performance, and enabling actionable insights across the business. In addition to technical delivery, you will lead a small team of data engineers and analysts, helping to embed best practi…"
5254079007,Senior Data Engineer,Xpertise Recruitment,,,2025-06-17T05:08:18Z,"Derby, Derbyshire",IT Jobs,60000.0,75000,"Data Engineer - Up to £75k - Derby (3 Days a Week) - SC Clearable - Infrastructure Projects Are you a technically sharp, consultative data engineer ready to embed yourself in one of the UK's most important infrastructure programmes? We're working with a global engineering consultancy at the forefront of the energy transition. They're building out their data & analytics capability and this role is your chance to be the first data specialist on the project. The end client? One of the UK's most re…"
5273506696,Lead Data Engineer,Aker Systems,,,2025-06-28T16:40:51Z,UK,IT Jobs,67980.42,67980.42,"Aker Systems was founded in 2017 by a team of experienced technology professionals who recognised an opportunity to provide highly secure enterprise data platforms to large organisations. We build and operate ground-breaking, ultra-secure, high performance, cloud-based data infrastructure for the enterprise. Our proprietary technology solutions drive performance and reduce costs while helping our clients to improve the management and sharing of data across their organisations. In 2024, Aker Sys…"
5243010877,Oracle Data Engineer,N Consulting Ltd,,,2025-06-10T19:09:00Z,"Edinburgh City Centre, Edinburgh",IT Jobs,91000.0,104000,Oracle as primary skill and Snowflake/Other Data Engineering as secondary Strong hands-on Oracle PL/SQL development and Performance tuning skills. This person should ideally have some solution design experience or be able to design based on the requirements/discussions with cross-functional teams (if/wherever needed). The candidate is expected to have some experience working in a Software Development/Web application-based Agile project. UK experience is a must and preferably able to come to Edi…
5266279256,Senior Data Engineer,Holland & Barrett International Limited,permanent,full_time,2025-06-24T21:47:53Z,"London, UK",IT Jobs,71182.63,71182.63,"About the role: We're looking for a Senior Data Engineer to join the Data & Analytics team at Holland & Barrett. This is a high-impact, mid-seniority role within our growing data function, where you'll design, build, and scale modern data solutions on AWS. You'll work closely with cross-functional teams including Data Science, BI, and Product Analytics to develop cloud-native, scalable data infrastructure powering advanced analytics and machine learning. As a Senior Engineer, you'll not only de…"
5243888378,Senior Data Engineer,Moto,,,2025-06-11T07:30:27Z,"Harlington, Dunstable",IT Jobs,37411.37,37411.37,"Data Engineer | up to £85,000 | Hybrid - 1 day the the Toddington office Dynamic and fast paced, Moto is ideal for individuals who are looking for a career which provides maximum opportunities. If you have energy, passion for quality and a real desire to deliver exceptional results you will do well here. We’re Moto, we’re the future of motorway rest stops, and we want you to be part of that future. We are embarking on exciting times with incredible change and investment in our IT and infrastruc…"
5245324285,Senior Data Engineer,Moto Hospitality,,,2025-06-11T20:50:29Z,"Dunstable, Bedfordshire",IT Jobs,40373.29,40373.29,"Data Engineer | up to £85,000 | Hybrid - 1 day the the Toddington office Dynamic and fast paced, Moto is ideal for individuals who are looking for a career which provides maximum opportunities. If you have energy, passion for quality and a real desire to deliver exceptional results you will do well here. We’re Moto, we’re the future of motorway rest stops, and we want you to be part of that future. We are embarking on exciting times with incredible change and investment in our IT and infrastruc…"
5260228902,Data Engineer NPPV3,Hays Specialist Recruitment Limited,contract,,2025-06-20T18:49:34Z,"London, UK",IT Jobs,130000.0,143000,Job Title: Data Engineer (NPPV3  SC Clearance Required)Location: Hybrid (UK-based)Contract: 3 Months (with potential extension/move to other projects)Rate: £550 per day (Outside IR35)A bout the Role:We are seeking an experienced Data Engineer with NPPV3  SC clearance to join our dynamic team on a 3-month contract basis. This is a hybrid role offering the flexibility of working both remotely and onsite. The contract has potential for extension or transition onto other exciting projects. Key Resp…
5288706387,Lead Data Engineer,GBR,,full_time,2025-07-06T09:52:38Z,"London, UK",IT Jobs,54798.23,54798.23,"We’re the world’s leading data, insights, and consulting company; we shape the brands of tomorrow by better understanding people everywhere. Kantar’s Profiles division is home to the world’s largest audience network. With access to 170m people in over 100 global markets, we offer unrivalled global reach with local relevancy. Validated by industry leading anti-fraud technology, Kantar’s Profiles Audience Network delivers the most meaningful data with consistency, accuracy, and accountability – a…"
5253244507,Snowflake Data Engineer,Tenth Revolution Group,permanent,full_time,2025-06-16T16:52:24Z,"Leeds, West Yorkshire",IT Jobs,75000.0,90000,"My client is based in the Leeds area are currently looking to recruit for an experienced Data Engineer to join their Data & AI Consulting team. They are a specialist Tech organisation, that are at the forefront of engineering practices. They are currently going through a period of growth and are looking for an experienced Data Engineer to join their team. They only recruit the ""best"" talent and have a diverse workforce. Key Responsibilities: Design, build, and manage data pipelines in Snowflake…"
5087432319,Principal Data Engineer,Hippo Digital,,full_time,2025-03-11T17:16:57Z,UK,IT Jobs,0.0,64,"About The Role Hippo is recruiting for a Principal Data Engineer to join our Hippo Herd. Principal Data Engineers work in multi-disciplinary teams that build, support & maintain User-Centred digital solutions that offer real value and work for everyone. Hippo’s Principal Data Engineers are experts in their field. You will act as a principal consultant providing technical expertise in data engineering practices both internally and to our clients. You will drive the team's technical deliverables,…"
5093536713,Senior Data Engineer,Fospha,,,2025-03-14T15:28:23Z,"London, UK",IT Jobs,44897.15,44897.15,"Fospha Fospha is the marketing measurement platform for eCommerce brands. We have found product/market fit in the last two years and quickly become a market leader for measurement with numerous awards and rocket-ship growth to match. We are the only business of our type to be a certified partner of Meta, TikTok and Snap, and have worked with our customers -some of the best-known eCommerce brands in the world to drive massive growth and value. We are now expanding globally and are looking for ex…"
5216152912,Senior Data Engineer,Skipton Building Society,permanent,full_time,2025-05-25T21:31:08Z,"Carleton, Skipton",IT Jobs,62487.56,62487.56,"Hours: 35hrs Hybrid Closing Date: Thu, 26 Jun 2025 We&39;re looking for a talented Senior Data Engineer to help shape the future of our data platform. If you’re passionate about cloud technologies, agile delivery and creating real value through data, this could be the perfect role for you! Who Are We? Not just another building society. Not just another job. We&39;re the fourth biggest building society in the UK and what makes us a bit different is that we&39;re a mutual organisation. We don&39;…"
5218685534,Senior Data Engineer,Serco Plc,,full_time,2025-05-27T18:06:44Z,"Bentley Heath, Solihull",IT Jobs,45927.72,45927.72,"Senior Data Engineer (Azure) Birmingham, Solihull (Hybrid) Full time Competitive Salary  Aligned company benefits About us At Serco, we unite the right people, technology, and partners to solve some of the world's most pressing and complex challenges. From defence and space to healthcare, justice, transport and beyond, our UK operations deliver critical services across government sectors—driven by expertise in service design, programme management, engineering, and more. About the role As a Seni…"
5284498680,Data Engineering Specialist,RSA / More Than,,,2025-07-04T13:44:51Z,UK,IT Jobs,40130.03,40130.03,"Introduction At RSA, we believe insurance is about people, not things. We provide our inspiring colleagues the support and opportunity to grow together, shape the future, and win as a team. We are going through a transformation journey, providing our people with opportunity to be integral to improving our service and delivering better products to brokers and customers. We are a proud member of the Intact family, we feel part of something bigger, with a presence in North America, the UK and Euro…"
5193776943,Senior Data Engineer,IDEXX,,full_time,2025-05-11T16:05:47Z,"South Wimbledon, South West London",IT Jobs,61877.76,61877.76,"IDEXX is looking for a Senior Data Engineer to join the Veterinary Software team in London! This is an exciting opportunity for a a data engineer looking to expand their technical leadership skills and make an impact in a meaningful industry. This role will be hybrid 2 days onsite in our Wimbledon office, London. As a Senior Data Engineer, you will lead data migration strategies and implementation across hybrid cloud environments (primarily AWS), enabling smooth and secure movement of legacy an…"
5281031310,Senior Data Engineer,Idexx,,full_time,2025-07-03T09:21:25Z,"London, UK",IT Jobs,64385.35,64385.35,"IDEXX is looking for a Senior Data Engineer to join the Veterinary Software team in London! This is an exciting opportunity for a a data engineer looking to expand their technical leadership skills and make an impact in a meaningful industry. This role will be hybrid 2 days onsite in our Wimbledon office, London. As a Senior Data Engineer, you will lead data migration strategies and implementation across hybrid cloud environments (primarily AWS), enabling smooth and secure movement of legacy an…"
5271179987,Principal Data Engineer,Hippo Digital,,full_time,2025-06-27T10:49:45Z,UK,IT Jobs,0.0,5,"About The Role Hippo is recruiting for a Principal Data Engineer to join our Hippo Herd. Principal Data Engineers work in multi-disciplinary teams that build, support & maintain User-Centred digital solutions that offer real value and work for everyone. Hippo’s Principal Data Engineers are experts in their field. You will act as a principal consultant providing technical expertise in data engineering practices both internally and to our clients. You will drive the team's technical deliverables,…"
5193278724,Data Engineer - Mainframe,AIG,,full_time,2025-05-11T04:37:38Z,"Charing Cross, Central London",IT Jobs,72160.87,72160.87,"Join us as a Data Engineer to take your career to the next level with a global market leader. How you will make an impact You will be responsible for day-to-day applications management, functional enhancement, data stewardship and be a subject matter expert in support of AIG’s International Actuarial function. This is a strategic role supporting mission critical actuarial AIG functions. This includes leading technical resources, partnering with AIG IT, and actuarial business partners. The senio…"
5241300055,Principal Data Engineer,Arqiva,,full_time,2025-06-09T16:37:33Z,"Soho, West London",IT Jobs,104087.0,104087,"Description Location: We operate a flexible, hybrid working environment with the candidate required to travel to either our Winchester or London office once or twice a week. We offer Up to £80K 10% bonus 6% pension contribution Private Medical 25 days annual leave Access to our comprehensive flexible benefits including discounts on big brands, wellness and employee assistance programmes, gymflex, buy and sell annual leave, travel and dental insurance Work. Life. Smarter. Our commitment to a fle…"
5175022869,"Data Engineer, Personalization",Spotify,permanent,,2025-05-02T02:06:58Z,UK,IT Jobs,44291.3,44291.3,"At Spotify, we’re on a mission to unlock the potential of human creativity by connecting millions of artists with billions of fans around the world. The Search product area is central to that mission—reinventing how users find and connect with content in new and relevant ways. We’re looking for a Data Engineer to join a squad passionate about delivering pioneering search experiences powered by Machine Learning (ML) and Large Language Models (LLMs). In this role, you’ll help craft the team’s dat…"
5281031238,Senior Data Engineer,Idexx,,full_time,2025-07-03T09:21:16Z,UK,IT Jobs,58820.09,58820.09,"IDEXX is looking for a Senior Data Engineer to join the Veterinary Software team in London! This is an exciting opportunity for a a data engineer looking to expand their technical leadership skills and make an impact in a meaningful industry. This role will be remote but must be able to come to our Wimbledon, London office 2x per month (SW19 1QT) As a Senior Data Engineer, you will lead data migration strategies and implementation across hybrid cloud environments (primarily AWS), enabling smoot…"
5259119254,Senior Data Engineer,Robert Half,permanent,,2025-06-20T01:53:09Z,"The City, Central London",IT Jobs,95000.0,95000,"The Client My client is an Investment Management firm based in the City of London who are looking for a Senior Data Engineer to join their team. The Role This role is crucial for developing their data warehouse and centralising data across the business. Reporting to the Head of Digital Transformation, you'll manage the full data lifecycle, specialising in ETL processes, data collection from various sources, high-speed data cleansing, and thorough testing and validation to ensure data integrity.…"
5282397005,Data Engineer Apprentice,NHS Business Services Authority,,full_time,2025-07-03T20:35:03Z,"Newcastle Upon Tyne, Tyne & Wear",IT Jobs,22640.95,22640.95,"Job Summary Join NHSBSA as an Apprentice Data Engineer and gain hands-on experience building and maintaining data pipelines while studying for a Level 5 qualification. You'll support data sourcing, transformation, and integration under expert guidance, ensuring data is accurate, secure, and accessible. Collaborate with analysts, engineers, and governance teams to deliver data solutions. You'll develop coding, documentation, and troubleshooting skills, and apply data protection principles. This …"
5280184096,Associate Data Engineer,Shell,,,2025-07-02T17:09:19Z,"London, UK",IT Jobs,59087.6,59087.6,"What's the role The Associate Data Engineer applies techniques such as business intelligence (BI), reporting and data modelling, analytical techniques and data processing to provide the business with relevant information to increase revenues, improve operational efficiency, optimise customer programs, respond quickly to emerging market trends and gain a competitive edge in the market. You will provide operational and functional support to the business on creating, storing, managing and maintain…"
5282046705,Senior Data Engineer,The LEGO Group,contract,,2025-07-03T17:18:53Z,"London, UK",IT Jobs,56801.34,56801.34,"Senior Data Engineer - Location London, United Kingdom - Job ID 0000026439 - Category Digital & IT Job Description Help us build the future of retail at the LEGO Group! We're seeking a Senior Data Engineer to join our Marketing Effectiveness Product Team, with a focus on building data solutions that support marketing analytics and measurement. You will be responsible for developing and maintaining robust data pipelines and infrastructure that enables machine learning and analytics use cases suc…"
5221716872,Senior Data Engineer,N Consulting Ltd,contract,,2025-05-29T14:33:26Z,"Holborn, Central London",IT Jobs,78000.0,91000,"Possibility of remote work: Hybrid (number of WFO days will depend on the client's needs) Contract duration: 6 months Location: London  JOB DETAILS Role Title: Senior Data Engineer Note: (Please do not submit the same profiles as for 111721-1) Required Core Skills: Databricks, AWS, Python, Pyspark, data modelling Minimum years of experience: 7 years Job Description: Must have hands-on experience in designing, developing, and maintaining data pipelines and data streams. Must have a strong workin…"
5266660171,Data Engineering Manager,AllPoints Fibre Networks,,,2025-06-25T04:39:00Z,"Reading, Berkshire",IT Jobs,42280.15,42280.15,"Allpoints Fibre is on a transformative journey to become the most recommended way to connect in the UK telecoms market. At the core of this initiative is the strategic use of data, which will enable us to deliver exceptional customer service while minimizing operational costs through automation. Our business model will produce, manage, and analyse a substantial volume of customer and operational data, along with integrating various third-party data sources. This rich data environment will not o…"
5269677135,Principal Data Engineer,Capco,,,2025-06-26T16:19:20Z,"London, UK",IT Jobs,77466.34,77466.34,"Principal Data Engineer Why Join Capco? Capco is a global technology and business consultancy, focused on the financial services sector. We are passionate about helping our clients succeed in an ever-changing industry. You will work on engaging projects with some of the largest banks in the world, on projects that will transform the financial services industry. We are/have: Experts across the Capital Markets, Insurance, Payments, Retail Banking and Wealth & Asset Management domains. Deep knowle…"
5198309872,Senior Data Engineer,Intapp Limited,,full_time,2025-05-14T17:59:10Z,"London, UK",IT Jobs,47293.25,47293.25,"Senior Data Engineer Client-Focused Consultancy Role London, Hybrid Working We’re seeking a Senior Data Engineer with a strong consultancy mindset to join our growing data team. This role is not just about technical expertise — it’s about partnering with clients, understanding their needs, and delivering tailored data migration solutions . You will lead the transition of legacy client data into the Intapp DealCloud platform, guiding stakeholders through the migration process with clarity and co…"
5289675193,MIS Data Engineer,USP College,permanent,full_time,2025-07-07T04:14:43Z,"Grays, Essex",IT Jobs,46901.0,46901,"Job Details Be part of an ambitious, forward-thinking College that values innovation and excellence. This is the perfect opportunity for a motivated professional who loves solving complex challenges with data and technology - and wants to make a real difference in education. Duties & Responsibilities Designing and managing a scalable SQL-based data warehouse. Developing ETL processes to integrate data across multiple systems. Building powerful reports and dashboards using Power BI and other pla…"
5261539883,Sr Data Engineer,DoiT,,,2025-06-21T13:03:57Z,UK,IT Jobs,47867.39,47867.39,"Location Our Sr Data Engineer will be an integral part of our Engineering teams in EMEA. This role is based remotely in EMEA in one of our legal entities: the UK, Ireland, Netherlands, Sweden, Estonia, or Spain. It is also available to contractors in other Eastern European locations and Portugal. Who We Are DoiT helps fast-growing, digital native companies globally to harness public cloud technology and services to drive business growth. A full-service provider of multi-cloud technology and exp…"
5247766443,Data & Analytics Engineer,Harnham,,,2025-06-13T06:02:38Z,"Gillingham, Kent",IT Jobs,69532.36,69532.36,"Data & Analytics Engineer Gillingham - Hybrid, 3 Days in Office £60,000 - £75,000 Company Overview A rapidly growing second-hand car retailer, the company has doubled in size post-Covid. With dedicated teams managing buying, selling, and aftersales, data-driven decision-making is central to optimising operations and supporting continued expansion. Role Overview Reporting to the Head of Finance, this role bridges technical expertise and business strategy, working across departments to ensure dat…"
5267677761,Cloud Data Engineer,Pontoon,contract,,2025-06-25T17:32:33Z,"London, UK",IT Jobs,95000.0,100000,"Are you a problem-solver with a passion for data, performance, and smart engineering? This is your opportunity to join a fast-paced team working at the forefront of data platform innovation in the financial technology space. You'll tackle exciting technical challenges, collaborate with talented people, and help shape scalable, secure, and high-performing data services that power critical systems every day. Why You Should Join Work on high-impact projects with large-scale data in a fast-moving e…"
